Record Length,2500,Points,-11.5999999E-3,400.00000596E-3,
Sample Interval,39.99999899E-6,s,-11.5599995E-3,800.000011921E-3,
Trigger Point,290.00000364,Samples,-11.5200002E-3,400.00000596E-3,
,,,-11.4799999E-3,800.000011921E-3,
,,,-11.4399996E-3,400.00000596E-3,
,,,-11.4000002E-3,800.000011921E-3,
Source,CH2,,-11.3599999E-3,400.00000596E-3,
Vertical Units,Volts,,-11.3199996E-3,800.000011921E-3,
Vertical Scale,5.00000007,,-11.2800002E-3,400.00000596E-3,
Vertical Offset,0,,-11.2399999E-3,800.000011921E-3,
Horizontal Units,s,,-11.1999996E-3,400.00000596E-3,
Horizontal Scale,9.999999747E-3,,-11.1600002E-3,800.000011921E-3,
Pt Fmt,Y,,-11.1199999E-3,400.00000596E-3,
Yzero,-2.0400000,,-11.0799996E-3,800.000011921E-3,
Probe Atten,10.0000000,,-11.0400002E-3,400.00000596E-3,
,,,-10.9999999E-3,800.000011921E-3,
Note,TDS 2022B - 5:18:37 PM   4/10/2025,,-10.9599996E-3,400.00000596E-3,
,,,-10.9200003E-3,600.000023842E-3,
,,,-10.8800000E-3,400.00000596E-3,
,,,-10.8399997E-3,800.000011921E-3,
,,,-10.8000003E-3,400.00000596E-3,
,,,-10.7600000E-3,800.000011921E-3,
,,,-10.7199997E-3,400.00000596E-3,
,,,-10.6800003E-3,600.000023842E-3,
,,,-10.6400000E-3,400.00000596E-3,
,,,-10.5999997E-3,800.000011921E-3,
,,,-10.5600003E-3,400.00000596E-3,
,,,-10.5200000E-3,800.000011921E-3,
,,,-10.4799997E-3,400.00000596E-3,
,,,-10.4400003E-3,800.000011921E-3,
,,,-10.4000000E-3,400.00000596E-3,
,,,-10.3599997E-3,800.000011921E-3,
,,,-10.3200004E-3,400.00000596E-3,
,,,-10.2800000E-3,800.000011921E-3,
,,,-10.2399997E-3,400.00000596E-3,
,,,-10.1999994E-3,800.000011921E-3,
,,,-10.1600001E-3,400.00000596E-3,
,,,-10.1199998E-3,800.000011921E-3,
,,,-10.0799995E-3,400.00000596E-3,
,,,-10.0400001E-3,800.000011921E-3,
,,,-9.999999776E-3,400.00000596E-3,
,,,-9.959999472E-3,800.000011921E-3,
,,,-9.920000099E-3,400.00000596E-3,
,,,-9.879999794E-3,600.000023842E-3,
,,,-9.839999489E-3,400.00000596E-3,
,,,-9.800000116E-3,800.000011921E-3,
,,,-9.759999812E-3,400.00000596E-3,
,,,-9.719999507E-3,800.000011921E-3,
,,,-9.680000134E-3,400.00000596E-3,
,,,-9.639999829E-3,600.000023842E-3,
,,,-9.599999525E-3,400.00000596E-3,
,,,-9.560000151E-3,800.000011921E-3,
,,,-9.519999847E-3,400.00000596E-3,
,,,-9.479999542E-3,600.000023842E-3,
,,,-9.440000169E-3,400.00000596E-3,
,,,-9.399999864E-3,800.000011921E-3,
,,,-9.359999560E-3,400.00000596E-3,
,,,-9.320000187E-3,800.000011921E-3,
,,,-9.279999882E-3,400.00000596E-3,
,,,-9.239999577E-3,800.000011921E-3,
,,,-9.200000204E-3,200.00000298E-3,
,,,-9.159999900E-3,800.000011921E-3,
,,,-9.119999595E-3,200.00000298E-3,
,,,-9.080000222E-3,600.000023842E-3,
,,,-9.039999917E-3,400.00000596E-3,
,,,-8.999999613E-3,600.000023842E-3,
,,,-8.960000239E-3,400.00000596E-3,
,,,-8.919999935E-3,600.000023842E-3,
,,,-8.879999630E-3,200.00000298E-3,
,,,-8.840000257E-3,800.000011921E-3,
,,,-8.799999952E-3,400.00000596E-3,
,,,-8.759999648E-3,800.000011921E-3,
,,,-8.720000274E-3,400.00000596E-3,
,,,-8.679999970E-3,800.000011921E-3,
,,,-8.639999665E-3,400.00000596E-3,
,,,-8.600000292E-3,800.000011921E-3,
,,,-8.559999987E-3,400.00000596E-3,
,,,-8.519999683E-3,800.000011921E-3,
,,,-8.480000310E-3,200.00000298E-3,
,,,-8.440000005E-3,800.000011921E-3,
,,,-8.399999700E-3,400.00000596E-3,
,,,-8.360000327E-3,800.000011921E-3,
,,,-8.320000023E-3,200.00000298E-3,
,,,-8.279999718E-3,800.000011921E-3,
,,,-8.240000345E-3,400.00000596E-3,
,,,-8.200000040E-3,600.000023842E-3,
,,,-8.159999736E-3,200.00000298E-3,
,,,-8.120000362E-3,800.000011921E-3,
,,,-8.080000058E-3,400.00000596E-3,
,,,-8.039999753E-3,800.000011921E-3,
,,,-8.000000380E-3,200.00000298E-3,
,,,-7.960000075E-3,600.000023842E-3,
,,,-7.919999771E-3,200.00000298E-3,
,,,-7.880000398E-3,600.000023842E-3,
,,,-7.840000093E-3,400.00000596E-3,
,,,-7.799999788E-3,800.000011921E-3,
,,,-7.759999949E-3,400.00000596E-3,
,,,-7.720000111E-3,800.000011921E-3,
,,,-7.679999806E-3,400.00000596E-3,
,,,-7.639999967E-3,800.000011921E-3,
,,,-7.600000128E-3,200.00000298E-3,
,,,-7.559999824E-3,800.000011921E-3,
,,,-7.519999985E-3,400.00000596E-3,
,,,-7.480000146E-3,800.000011921E-3,
,,,-7.439999841E-3,400.00000596E-3,
,,,-7.400000002E-3,800.000011921E-3,
,,,-7.36000016E-3,400.00000596E-3,
,,,-7.31999986E-3,800.000011921E-3,
,,,-7.28000002E-3,400.00000596E-3,
,,,-7.24000018E-3,800.000011921E-3,
,,,-7.19999988E-3,400.00000596E-3,
,,,-7.16000004E-3,600.000023842E-3,
,,,-7.12000020E-3,200.00000298E-3,
,,,-7.07999989E-3,600.000023842E-3,
,,,-7.04000005E-3,400.00000596E-3,
,,,-6.99999975E-3,600.000023842E-3,
,,,-6.95999991E-3,200.00000298E-3,
,,,-6.92000007E-3,600.000023842E-3,
,,,-6.87999977E-3,400.00000596E-3,
,,,-6.83999993E-3,600.000023842E-3,
,,,-6.80000009E-3,400.00000596E-3,
,,,-6.75999979E-3,800.000011921E-3,
,,,-6.71999995E-3,400.00000596E-3,
,,,-6.68000011E-3,800.000011921E-3,
,,,-6.63999980E-3,400.00000596E-3,
,,,-6.59999996E-3,800.000011921E-3,
,,,-6.56000013E-3,400.00000596E-3,
,,,-6.51999982E-3,800.000011921E-3,
,,,-6.47999998E-3,400.00000596E-3,
,,,-6.44000014E-3,800.000011921E-3,
,,,-6.39999984E-3,400.00000596E-3,
,,,-6.36000000E-3,800.000011921E-3,
,,,-6.32000016E-3,200.00000298E-3,
,,,-6.27999986E-3,800.000011921E-3,
,,,-6.24000002E-3,200.00000298E-3,
,,,-6.20000018E-3,800.000011921E-3,
,,,-6.15999987E-3,200.00000298E-3,
,,,-6.12000003E-3,800.000011921E-3,
,,,-6.08000020E-3,400.00000596E-3,
,,,-6.03999989E-3,800.000011921E-3,
,,,-6.00000005E-3,400.00000596E-3,
,,,-5.96000021E-3,800.000011921E-3,
,,,-5.91999991E-3,400.00000596E-3,
,,,-5.88000007E-3,800.000011921E-3,
,,,-5.83999977E-3,400.00000596E-3,
,,,-5.79999993E-3,600.000023842E-3,
,,,-5.76000009E-3,400.00000596E-3,
,,,-5.71999978E-3,800.000011921E-3,
,,,-5.67999994E-3,400.00000596E-3,
,,,-5.64000010E-3,800.000011921E-3,
,,,-5.59999980E-3,400.00000596E-3,
,,,-5.55999996E-3,800.000011921E-3,
