Record Length,2500,Points,-2.2000002E-3,400.00000596E-3,
Sample Interval,9.999999747E-6,s,-2.1900001E-3,400.00000596E-3,
Trigger Point,220.00002765,Samples,-2.1800003E-3,400.00000596E-3,
,,,-2.1700002E-3,400.00000596E-3,
,,,-2.1600001E-3,400.00000596E-3,
,,,-2.1500003E-3,400.00000596E-3,
Source,CH2,,-2.1400002E-3,400.00000596E-3,
Vertical Units,Volts,,-2.1300002E-3,800.000011921E-3,
Vertical Scale,10.0000001,,-2.1200003E-3,400.00000596E-3,
Vertical Offset,0,,-2.1100002E-3,400.00000596E-3,
Horizontal Units,s,,-2.1000002E-3,400.00000596E-3,
Horizontal Scale,2.4999999E-3,,-2.0900003E-3,400.00000596E-3,
Pt Fmt,Y,,-2.0800002E-3,400.00000596E-3,
Yzero,-2.0400000,,-2.0700002E-3,400.00000596E-3,
Probe Atten,10.0000000,,-2.0600003E-3,0.0,
,,,-2.0500002E-3,800.000011921E-3,
Note,TDS 2022B - 4:16:39 PM   4/15/2025,,-2.0400002E-3,0.0,
,,,-2.0300003E-3,400.00000596E-3,
,,,-2.0200002E-3,400.00000596E-3,
,,,-2.0100002E-3,800.000011921E-3,
,,,-2.0000003E-3,400.00000596E-3,
,,,-1.9900003E-3,800.000011921E-3,
,,,-1.9800002E-3,400.00000596E-3,
,,,-1.9700003E-3,400.00000596E-3,
,,,-1.9600003E-3,400.00000596E-3,
,,,-1.9500002E-3,800.000011921E-3,
,,,-1.9400002E-3,400.00000596E-3,
,,,-1.9300003E-3,400.00000596E-3,
,,,-1.9200002E-3,400.00000596E-3,
,,,-1.9100002E-3,400.00000596E-3,
,,,-1.9000003E-3,400.00000596E-3,
,,,-1.8900002E-3,400.00000596E-3,
,,,-1.8800002E-3,400.00000596E-3,
,,,-1.8700003E-3,400.00000596E-3,
,,,-1.8600002E-3,400.00000596E-3,
,,,-1.8500002E-3,800.000011921E-3,
,,,-1.8400003E-3,400.00000596E-3,
,,,-1.8300002E-3,800.000011921E-3,
,,,-1.8200002E-3,400.00000596E-3,
,,,-1.8100003E-3,400.00000596E-3,
,,,-1.8000002E-3,400.00000596E-3,
,,,-1.7900002E-3,400.00000596E-3,
,,,-1.7800003E-3,400.00000596E-3,
,,,-1.7700002E-3,400.00000596E-3,
,,,-1.7600002E-3,400.00000596E-3,
,,,-1.7500003E-3,400.00000596E-3,
,,,-1.7400002E-3,400.00000596E-3,
,,,-1.7300003E-3,400.00000596E-3,
,,,-1.7200003E-3,400.00000596E-3,
,,,-1.7100002E-3,400.00000596E-3,
,,,-1.7000003E-3,400.00000596E-3,
,,,-1.6900002E-3,400.00000596E-3,
,,,-1.6800002E-3,400.00000596E-3,
,,,-1.6700003E-3,400.00000596E-3,
,,,-1.6600002E-3,400.00000596E-3,
,,,-1.6500002E-3,400.00000596E-3,
,,,-1.6400003E-3,0.0,
,,,-1.6300002E-3,800.000011921E-3,
,,,-1.6200002E-3,400.00000596E-3,
,,,-1.6100003E-3,400.00000596E-3,
,,,-1.6000002E-3,400.00000596E-3,
,,,-1.5900002E-3,400.00000596E-3,
,,,-1.5800003E-3,400.00000596E-3,
,,,-1.5700002E-3,400.00000596E-3,
,,,-1.5600002E-3,400.00000596E-3,
,,,-1.5500003E-3,400.00000596E-3,
,,,-1.5400002E-3,400.00000596E-3,
,,,-1.5300002E-3,800.000011921E-3,
,,,-1.5200003E-3,400.00000596E-3,
,,,-1.5100002E-3,400.00000596E-3,
,,,-1.5000002E-3,400.00000596E-3,
,,,-1.4900003E-3,800.000011921E-3,
,,,-1.4800002E-3,400.00000596E-3,
,,,-1.4700003E-3,800.000011921E-3,
,,,-1.4600003E-3,400.00000596E-3,
,,,-1.4500002E-3,400.00000596E-3,
,,,-1.4400003E-3,0.0,
,,,-1.4300003E-3,400.00000596E-3,
,,,-1.4200002E-3,400.00000596E-3,
,,,-1.4100003E-3,400.00000596E-3,
,,,-1.4000002E-3,400.00000596E-3,
,,,-1.3900002E-3,400.00000596E-3,
,,,-1.3800003E-3,0.0,
,,,-1.3700002E-3,400.00000596E-3,
,,,-1.3600002E-3,400.00000596E-3,
,,,-1.3500003E-3,400.00000596E-3,
,,,-1.3400002E-3,400.00000596E-3,
,,,-1.3300002E-3,800.000011921E-3,
,,,-1.3200003E-3,400.00000596E-3,
,,,-1.3100002E-3,400.00000596E-3,
,,,-1.3000002E-3,400.00000596E-3,
,,,-1.2900003E-3,400.00000596E-3,
,,,-1.2800002E-3,0.0,
,,,-1.2700002E-3,400.00000596E-3,
,,,-1.2600003E-3,400.00000596E-3,
,,,-1.2500002E-3,400.00000596E-3,
,,,-1.2400002E-3,0.0,
,,,-1.2300003E-3,400.00000596E-3,
,,,-1.2200002E-3,400.00000596E-3,
,,,-1.2100002E-3,400.00000596E-3,
,,,-1.2000003E-3,400.00000596E-3,
,,,-1.1900002E-3,400.00000596E-3,
,,,-1.1800003E-3,0.0,
,,,-1.1700003E-3,400.00000596E-3,
,,,-1.1600002E-3,400.00000596E-3,
,,,-1.1500003E-3,800.000011921E-3,
,,,-1.1400003E-3,0.0,
,,,-1.1300002E-3,400.00000596E-3,
,,,-1.1200003E-3,400.00000596E-3,
,,,-1.1100003E-3,400.00000596E-3,
,,,-1.1000002E-3,400.00000596E-3,
,,,-1.0900003E-3,400.00000596E-3,
,,,-1.0800003E-3,400.00000596E-3,
,,,-1.0700002E-3,400.00000596E-3,
,,,-1.0600003E-3,400.00000596E-3,
,,,-1.0500002E-3,400.00000596E-3,
,,,-1.0400002E-3,400.00000596E-3,
,,,-1.0300003E-3,400.00000596E-3,
,,,-1.0200002E-3,400.00000596E-3,
,,,-1.0100002E-3,800.000011921E-3,
,,,-1.0000003E-3,400.00000596E-3,
,,,-990.000204183E-6,400.00000596E-3,
