546.5	218
546.501	186
546.502	168
546.503	144
546.504	154
546.505	168
546.506	192
546.507	164
546.508	152
546.509	156
546.51	214
546.511	214
546.512	190
546.513	212
546.514	166
546.515	200
546.516	220
546.517	174
546.518	196
546.519	244
546.52	184
546.521	230
546.522	236
546.523	208
546.524	238
546.525	200
546.526	258
546.527	234
546.528	232
546.529	286
546.53	246
546.531	250
546.532	246
546.533	260
546.534	282
546.535	276
546.536	236
546.537	258
546.538	266
546.539	364
546.54	290
546.541	390
546.542	298
546.543	300
546.544	340
546.545	362
546.546	368
546.547	388
546.548	404
546.549	434
546.55	506
546.551	456
546.552	480
546.553	442
546.554	532
546.555	574
546.556	632
546.557	734
546.558	902
546.559	1006
546.56	1122
546.561	1360
546.562	1666
546.563	1746
546.564	2156
546.565	2242
546.566	2418
546.567	2720
546.568	2964
546.569	3152
546.57	3548
546.571	3622
546.572	4104
546.573	4910
546.574	5734
546.575	7444
546.576	8978
546.577	11442
546.578	15510
546.579	19294
546.58	22842
546.581	30422
546.582	37258
546.583	46878
546.584	54860
546.585	63512
546.586	73536
546.587	83912
546.588	90038
546.589	96424
546.59	100166
546.591	101490
546.592	101422
546.593	97398
546.594	90142
546.595	82446
546.596	72780
546.597	64522
546.598	54738
546.599	43698
546.6	37590
546.601	30076
546.602	22732
546.603	18446
546.604	15070
546.605	11382
546.606	9024
546.607	7100
546.608	5810
546.609	4594
546.61	3554
546.611	2732
546.612	2376
546.613	1794
546.614	1466
546.615	1300
546.616	1060
546.617	924
546.618	812
546.619	730
546.62	654
546.621	592
546.622	616
546.623	474
546.624	488
546.625	444
546.626	448
546.627	442
546.628	388
546.629	440
546.63	354
546.631	388
546.632	366
546.633	280
546.634	330
546.635	262
546.636	340
546.637	332
546.638	306
546.639	258
546.64	326
546.641	294
546.642	284
546.643	272
546.644	262
546.645	228
546.646	254
546.647	264
546.648	262
546.649	212
546.65	182
546.651	258
546.652	254
546.653	240
546.654	232
546.655	216
546.656	214
546.657	230
546.658	236
546.659	226
546.66	222
546.661	192
546.662	236
546.663	182
546.664	230
546.665	204
546.666	200
546.667	252
546.668	182
546.669	176
546.67	206
546.671	170
546.672	196
546.673	228
546.674	212
546.675	200
546.676	214
546.677	150
546.678	158
546.679	160
546.68	174
546.681	216
546.682	172
546.683	172
546.684	186
546.685	170
546.686	180
546.687	198
546.688	166
546.689	198
546.69	174
546.691	164
546.692	156
546.693	174
546.694	146
546.695	172
546.696	168
546.697	168
546.698	176
546.699	148
546.7	176
