405.1	168
405.101	254
405.102	182
405.103	174
405.104	132
405.105	174
405.106	150
405.107	222
405.108	188
405.109	170
405.11	220
405.111	180
405.112	206
405.113	220
405.114	234
405.115	222
405.116	244
405.117	242
405.118	246
405.119	266
405.12	300
405.121	344
405.122	416
405.123	498
405.124	648
405.125	812
405.126	906
405.127	1092
405.128	1282
405.129	1616
405.13	2098
405.131	2402
405.132	2640
405.133	3214
405.134	3456
405.135	4028
405.136	4576
405.137	5396
405.138	6130
405.139	6978
405.14	8104
405.141	9988
405.142	11716
405.143	13922
405.144	16090
405.145	18780
405.146	21762
405.147	24672
405.148	26702
405.149	28878
405.15	30044
405.151	31114
405.152	31888
405.153	30864
405.154	29906
405.155	27930
405.156	25904
405.157	22808
405.158	20656
405.159	17338
405.16	15954
405.161	13010
405.162	10876
405.163	8972
405.164	7766
405.165	6326
405.166	5674
405.167	4728
405.168	4196
405.169	3752
405.17	3330
405.171	2922
405.172	2832
405.173	2258
405.174	2084
405.175	1886
405.176	1604
405.177	1242
405.178	1228
405.179	1014
405.18	870
405.181	714
405.182	650
405.183	520
405.184	512
405.185	438
405.186	352
405.187	312
405.188	274
405.189	264
405.19	210
405.191	168
405.192	206
405.193	184
405.194	228
405.195	192
405.196	192
405.197	156
405.198	206
405.199	184
405.2	156
