405.1	128
405.1005	130
405.101	148
405.1015	154
405.102	148
405.1025	126
405.103	118
405.1035	126
405.104	124
405.1045	112
405.105	146
405.1055	136
405.106	118
405.1065	130
405.107	140
405.1075	124
405.108	144
405.1085	156
405.109	136
405.1095	158
405.11	134
405.1105	146
405.111	132
405.1115	128
405.112	150
405.1125	160
405.113	136
405.1135	170
405.114	194
405.1145	192
405.115	150
405.1155	190
405.116	158
405.1165	136
405.117	158
405.1175	168
405.118	156
405.1185	158
405.119	184
405.1195	142
405.12	172
405.1205	196
405.121	224
405.1215	190
405.122	190
405.1225	194
405.123	256
405.1235	266
405.124	268
405.1245	270
405.125	254
405.1255	292
405.126	234
405.1265	262
405.127	276
405.1275	358
405.128	364
405.1285	460
405.129	408
405.1295	440
405.13	472
405.1305	584
405.131	608
405.1315	726
405.132	796
405.1325	872
405.133	988
405.1335	1106
405.134	1314
405.1345	1596
405.135	1772
405.1355	2038
405.136	2280
405.1365	2662
405.137	3142
405.1375	3606
405.138	3904
405.1385	4358
405.139	5138
405.1395	5436
405.14	6124
405.1405	6824
405.141	7900
405.1415	8374
405.142	9256
405.1425	10176
405.143	11126
405.1435	12198
405.144	12868
405.1445	13694
405.145	14592
405.1455	15204
405.146	16420
405.1465	17046
405.147	18316
405.1475	18232
405.148	19274
405.1485	19238
405.149	19976
405.1495	19798
405.15	20468
405.1505	20858
405.151	20308
405.1515	20250
405.152	20456
405.1525	20280
405.153	19852
405.1535	18926
405.154	18454
405.1545	17564
405.155	17374
405.1555	16386
405.156	15868
405.1565	14504
405.157	13986
405.1575	12646
405.158	12232
405.1585	11306
405.159	10366
405.1595	9608
405.16	9228
405.1605	7988
405.161	7624
405.1615	7020
405.162	6014
405.1625	5760
405.163	4852
405.1635	4626
405.164	4372
405.1645	3778
405.165	3566
405.1655	3272
405.166	2708
405.1665	2494
405.167	2156
405.1675	2178
405.168	1966
405.1685	1708
405.169	1528
405.1695	1432
405.17	1310
405.1705	1144
405.171	956
405.1715	916
405.172	880
405.1725	826
405.173	730
405.1735	650
405.174	538
405.1745	510
405.175	500
405.1755	470
405.176	384
405.1765	374
405.177	322
405.1775	272
405.178	268
405.1785	278
405.179	208
405.1795	190
405.18	178
405.1805	164
405.181	178
405.1815	186
405.182	172
405.1825	180
405.183	172
405.1835	194
405.184	166
405.1845	178
405.185	178
405.1855	170
405.186	154
405.1865	180
405.187	158
405.1875	136
405.188	160
405.1885	142
405.189	176
405.1895	166
405.19	142
405.1905	112
405.191	168
405.1915	174
405.192	182
405.1925	118
405.193	178
405.1935	158
405.194	150
405.1945	146
405.195	120
405.1955	164
405.196	138
405.1965	154
405.197	146
405.1975	116
405.198	122
405.1985	144
405.199	140
405.1995	146
405.2	144
