436.25	208
436.251	204
436.252	168
436.253	230
436.254	180
436.255	186
436.256	184
436.257	246
436.258	192
436.259	214
436.26	212
436.261	226
436.262	212
436.263	232
436.264	244
436.265	288
436.266	284
436.267	238
436.268	226
436.269	260
436.27	268
436.271	316
436.272	332
436.273	294
436.274	322
436.275	358
436.276	304
436.277	340
436.278	392
436.279	406
436.28	440
436.281	434
436.282	480
436.283	654
436.284	710
436.285	794
436.286	956
436.287	1000
436.288	1370
436.289	1512
436.29	1978
436.291	2398
436.292	2878
436.293	3386
436.294	4434
436.295	5376
436.296	6356
436.297	7650
436.298	9132
436.299	11452
436.3	14114
436.301	16402
436.302	21442
436.303	25616
436.304	31384
436.305	35988
436.306	42512
436.307	51116
436.308	57686
436.309	63438
436.31	69852
436.311	75128
436.312	79542
436.313	80704
436.314	82172
436.315	80866
436.316	79260
436.317	75792
436.318	70428
436.319	65004
436.32	56980
436.321	52550
436.322	45022
436.323	36914
436.324	32790
436.325	26536
436.326	21012
436.327	17228
436.328	14108
436.329	11288
436.33	9226
436.331	6870
436.332	6080
436.333	5052
436.334	4162
436.335	3450
436.336	2776
436.337	2598
436.338	2260
436.339	1834
436.34	1610
436.341	1392
436.342	1180
436.343	1016
436.344	826
436.345	826
436.346	668
436.347	548
436.348	492
436.349	510
436.35	410
436.351	364
436.352	384
436.353	294
436.354	296
436.355	304
436.356	348
436.357	296
436.358	318
436.359	258
436.36	312
436.361	222
436.362	220
436.363	204
436.364	242
436.365	194
436.366	206
436.367	228
436.368	184
436.369	188
436.37	216
436.371	184
436.372	242
436.373	236
436.374	184
436.375	190
436.376	204
436.377	190
436.378	218
436.379	218
436.38	170
436.381	250
436.382	170
436.383	214
436.384	184
436.385	198
436.386	222
436.387	194
436.388	174
436.389	176
436.39	226
436.391	222
436.392	166
436.393	162
436.394	168
436.395	180
436.396	192
436.397	194
436.398	174
436.399	196
436.4	182
