585.6	256
585.601	204
585.602	216
585.603	220
585.604	230
585.605	242
585.606	256
585.607	254
585.608	254
585.609	204
585.61	232
585.611	244
585.612	232
585.613	276
585.614	230
585.615	226
585.616	230
585.617	228
585.618	252
585.619	222
585.62	290
585.621	270
585.622	234
585.623	266
585.624	254
585.625	240
585.626	246
585.627	228
585.628	282
585.629	256
585.63	248
585.631	210
585.632	272
585.633	290
585.634	326
585.635	272
585.636	312
585.637	306
585.638	292
585.639	242
585.64	308
585.641	338
585.642	310
585.643	296
585.644	308
585.645	302
585.646	266
585.647	276
585.648	288
585.649	302
585.65	286
585.651	310
585.652	308
585.653	322
585.654	332
585.655	340
585.656	340
585.657	354
585.658	352
585.659	292
585.66	290
585.661	332
585.662	378
585.663	346
585.664	356
585.665	382
585.666	376
585.667	388
585.668	362
585.669	410
585.67	404
585.671	382
585.672	402
585.673	404
585.674	422
585.675	446
585.676	406
585.677	462
585.678	420
585.679	474
585.68	440
585.681	444
585.682	406
585.683	460
585.684	454
585.685	456
585.686	502
585.687	464
585.688	486
585.689	442
585.69	490
585.691	506
585.692	466
585.693	532
585.694	468
585.695	590
585.696	570
585.697	586
585.698	560
585.699	532
585.7	638
585.701	732
585.702	626
585.703	604
585.704	630
585.705	662
585.706	648
585.707	682
585.708	674
585.709	774
585.71	820
585.711	824
585.712	786
585.713	886
585.714	828
585.715	848
585.716	882
585.717	874
585.718	918
585.719	924
585.72	948
585.721	988
585.722	1018
585.723	1038
585.724	1274
585.725	1216
585.726	1198
585.727	1376
585.728	1326
585.729	1398
585.73	1648
585.731	1486
585.732	1642
585.733	1722
585.734	1830
585.735	1884
585.736	1910
585.737	2112
585.738	2398
585.739	2684
585.74	2906
585.741	3220
585.742	3670
585.743	4282
585.744	5276
585.745	5742
585.746	6604
585.747	7490
585.748	9414
585.749	10710
585.75	12124
585.751	15960
585.752	16838
585.753	19776
585.754	22484
585.755	25320
585.756	29810
585.757	31948
585.758	34948
585.759	40774
585.76	44064
585.761	50050
585.762	55942
585.763	63138
585.764	71302
585.765	79386
585.766	90136
585.767	107100
585.768	119734
585.769	132324
585.77	154378
585.771	171472
585.772	189526
585.773	199380
585.774	210270
585.775	216584
585.776	213822
585.777	209380
585.778	195064
585.779	180580
585.78	155764
585.781	139704
585.782	120932
585.783	92988
585.784	79974
585.785	65736
585.786	55714
585.787	47812
585.788	40536
585.789	37078
585.79	34192
585.791	31254
585.792	29420
585.793	27844
585.794	24708
585.795	22178
585.796	19548
585.797	17904
585.798	14750
585.799	12132
585.8	10248
585.801	8460
585.802	6720
585.803	5034
585.804	4236
585.805	3718
585.806	3096
585.807	2552
585.808	2340
585.809	2130
585.81	1946
585.811	1782
585.812	1442
585.813	1476
585.814	1396
585.815	1324
585.816	1284
585.817	1218
585.818	1208
585.819	1122
585.82	1052
585.821	1134
585.822	958
585.823	954
585.824	926
585.825	870
585.826	900
585.827	876
585.828	816
585.829	768
585.83	746
585.831	758
585.832	714
585.833	704
585.834	624
585.835	726
585.836	622
585.837	636
585.838	634
585.839	584
585.84	582
585.841	576
585.842	576
585.843	608
585.844	602
585.845	640
585.846	522
585.847	590
585.848	472
585.849	564
585.85	456
585.851	480
585.852	516
585.853	470
585.854	428
585.855	418
585.856	488
585.857	424
585.858	446
585.859	374
585.86	414
585.861	416
585.862	420
585.863	498
585.864	390
585.865	360
585.866	428
585.867	376
585.868	390
585.869	404
585.87	426
585.871	368
585.872	352
585.873	336
585.874	368
585.875	358
585.876	312
585.877	344
585.878	346
585.879	324
585.88	348
585.881	348
585.882	310
585.883	390
585.884	362
585.885	340
585.886	348
585.887	340
585.888	312
585.889	348
585.89	314
585.891	288
585.892	322
585.893	290
585.894	290
585.895	262
585.896	346
585.897	274
585.898	270
585.899	338
585.9	328
