585.6	208
585.601	168
585.602	192
585.603	208
585.604	168
585.605	200
585.606	182
585.607	144
585.608	172
585.609	196
585.61	142
585.611	160
585.612	164
585.613	182
585.614	182
585.615	216
585.616	174
585.617	132
585.618	190
585.619	174
585.62	204
585.621	172
585.622	192
585.623	176
585.624	206
585.625	200
585.626	202
585.627	206
585.628	182
585.629	206
585.63	208
585.631	214
585.632	226
585.633	206
585.634	218
585.635	174
585.636	174
585.637	162
585.638	234
585.639	218
585.64	190
585.641	198
585.642	208
585.643	220
585.644	200
585.645	224
585.646	242
585.647	210
585.648	218
585.649	210
585.65	222
585.651	216
585.652	222
585.653	200
585.654	252
585.655	210
585.656	214
585.657	230
585.658	184
585.659	276
585.66	216
585.661	242
585.662	202
585.663	244
585.664	208
585.665	194
585.666	222
585.667	208
585.668	240
585.669	280
585.67	224
585.671	246
585.672	272
585.673	270
585.674	248
585.675	264
585.676	302
585.677	282
585.678	274
585.679	278
585.68	296
585.681	288
585.682	240
585.683	266
585.684	274
585.685	254
585.686	274
585.687	282
585.688	312
585.689	288
585.69	320
585.691	292
585.692	328
585.693	284
585.694	354
585.695	340
585.696	270
585.697	312
585.698	326
585.699	358
585.7	354
585.701	326
585.702	308
585.703	342
585.704	410
585.705	356
585.706	440
585.707	342
585.708	424
585.709	400
585.71	412
585.711	374
585.712	456
585.713	398
585.714	458
585.715	546
585.716	508
585.717	524
585.718	476
585.719	476
585.72	464
585.721	560
585.722	490
585.723	432
585.724	600
585.725	570
585.726	640
585.727	564
585.728	708
585.729	714
585.73	654
585.731	728
585.732	814
585.733	718
585.734	762
585.735	804
585.736	924
585.737	970
585.738	994
585.739	1020
585.74	1186
585.741	1192
585.742	1234
585.743	1306
585.744	1522
585.745	1588
585.746	1760
585.747	1860
585.748	2096
585.749	2404
585.75	2554
585.751	3170
585.752	3484
585.753	4056
585.754	4968
585.755	5902
585.756	7846
585.757	9134
585.758	11548
585.759	15856
585.76	19440
585.761	23898
585.762	31296
585.763	38294
585.764	47186
585.765	54134
585.766	63782
585.767	76846
585.768	86168
585.769	93018
585.77	104722
585.771	111814
585.772	117042
585.773	119548
585.774	119074
585.775	112906
585.776	105686
585.777	98654
585.778	86618
585.779	74754
585.78	60030
585.781	50932
585.782	40464
585.783	27362
585.784	22206
585.785	16886
585.786	12682
585.787	9570
585.788	6778
585.789	5690
585.79	4426
585.791	3350
585.792	2968
585.793	2506
585.794	2052
585.795	1868
585.796	1650
585.797	1526
585.798	1396
585.799	1408
585.8	1236
585.801	1136
585.802	1144
585.803	934
585.804	932
585.805	930
585.806	890
585.807	808
585.808	840
585.809	868
585.81	768
585.811	672
585.812	546
585.813	642
585.814	626
585.815	554
585.816	586
585.817	484
585.818	540
585.819	516
585.82	466
585.821	478
585.822	498
585.823	508
585.824	436
585.825	498
585.826	352
585.827	424
585.828	452
585.829	450
585.83	406
585.831	396
585.832	340
585.833	376
585.834	392
585.835	338
585.836	366
585.837	326
585.838	346
585.839	306
585.84	326
585.841	304
585.842	318
585.843	314
585.844	350
585.845	294
585.846	294
585.847	278
585.848	276
585.849	264
585.85	268
585.851	294
585.852	268
585.853	240
585.854	288
585.855	234
585.856	264
585.857	236
585.858	268
585.859	264
585.86	244
585.861	254
585.862	232
585.863	248
585.864	216
585.865	228
585.866	216
585.867	276
585.868	236
585.869	272
585.87	222
585.871	198
585.872	266
585.873	196
585.874	264
585.875	224
585.876	228
585.877	240
585.878	264
585.879	204
585.88	194
585.881	182
585.882	190
585.883	230
585.884	198
585.885	204
585.886	202
585.887	206
585.888	246
585.889	232
585.89	230
585.891	196
585.892	214
585.893	172
585.894	176
585.895	224
585.896	226
585.897	214
585.898	212
585.899	208
585.9	214
