585.6	200
585.601	212
585.602	212
585.603	212
585.604	204
585.605	192
585.606	228
585.607	214
585.608	186
585.609	206
585.61	220
585.611	218
585.612	184
585.613	246
585.614	208
585.615	180
585.616	184
585.617	200
585.618	220
585.619	222
585.62	226
585.621	210
585.622	234
585.623	186
585.624	192
585.625	196
585.626	210
585.627	232
585.628	222
585.629	148
585.63	192
585.631	200
585.632	220
585.633	214
585.634	206
585.635	220
585.636	220
585.637	200
585.638	216
585.639	220
585.64	250
585.641	176
585.642	218
585.643	286
585.644	264
585.645	224
585.646	248
585.647	182
585.648	182
585.649	200
585.65	226
585.651	254
585.652	220
585.653	268
585.654	234
585.655	292
585.656	254
585.657	262
585.658	244
585.659	236
585.66	234
585.661	226
585.662	226
585.663	274
585.664	230
585.665	266
585.666	238
585.667	254
585.668	254
585.669	264
585.67	274
585.671	296
585.672	332
585.673	320
585.674	298
585.675	242
585.676	256
585.677	290
585.678	332
585.679	294
585.68	302
585.681	276
585.682	248
585.683	316
585.684	312
585.685	330
585.686	246
585.687	292
585.688	322
585.689	316
585.69	338
585.691	288
585.692	354
585.693	392
585.694	346
585.695	308
585.696	398
585.697	380
585.698	368
585.699	404
585.7	448
585.701	388
585.702	418
585.703	464
585.704	378
585.705	396
585.706	424
585.707	486
585.708	446
585.709	516
585.71	524
585.711	534
585.712	442
585.713	514
585.714	462
585.715	512
585.716	598
585.717	500
585.718	612
585.719	538
585.72	600
585.721	716
585.722	596
585.723	696
585.724	724
585.725	742
585.726	754
585.727	792
585.728	866
585.729	796
585.73	926
585.731	972
585.732	1024
585.733	1056
585.734	1096
585.735	1214
585.736	1256
585.737	1356
585.738	1520
585.739	1586
585.74	1826
585.741	1826
585.742	2084
585.743	2408
585.744	2800
585.745	3334
585.746	3622
585.747	4354
585.748	5508
585.749	6594
585.75	8468
585.751	11584
585.752	13676
585.753	17152
585.754	21360
585.755	25766
585.756	33376
585.757	37566
585.758	43916
585.759	54528
585.76	60662
585.761	68012
585.762	76962
585.763	82458
585.764	86574
585.765	88108
585.766	88742
585.767	87346
585.768	84602
585.769	81418
585.77	74468
585.771	70522
585.772	64702
585.773	61486
585.774	59156
585.775	56538
585.776	58782
585.777	59592
585.778	63428
585.779	68598
585.78	73772
585.781	77750
585.782	81376
585.783	83734
585.784	83566
585.785	81900
585.786	81850
585.787	77918
585.788	69442
585.789	63364
585.79	55732
585.791	44952
585.792	37510
585.793	30750
585.794	22226
585.795	16764
585.796	12284
585.797	10094
585.798	7586
585.799	5352
585.8	4258
585.801	3568
585.802	2776
585.803	2164
585.804	1870
585.805	1762
585.806	1628
585.807	1324
585.808	1238
585.809	1180
585.81	1072
585.811	1082
585.812	1014
585.813	948
585.814	902
585.815	808
585.816	778
585.817	778
585.818	800
585.819	704
585.82	690
585.821	646
585.822	664
585.823	572
585.824	554
585.825	576
585.826	532
585.827	562
585.828	504
585.829	488
585.83	536
585.831	488
585.832	458
585.833	456
585.834	412
585.835	462
585.836	494
585.837	424
585.838	402
585.839	354
585.84	366
585.841	360
585.842	410
585.843	410
585.844	326
585.845	446
585.846	336
585.847	362
585.848	330
585.849	392
585.85	394
585.851	350
585.852	316
585.853	334
585.854	320
585.855	290
585.856	338
585.857	262
585.858	334
585.859	324
585.86	336
585.861	298
585.862	292
585.863	268
585.864	302
585.865	352
585.866	298
585.867	282
585.868	346
585.869	262
585.87	282
585.871	276
585.872	244
585.873	236
585.874	260
585.875	240
585.876	250
585.877	268
585.878	282
585.879	270
585.88	248
585.881	284
585.882	236
585.883	256
585.884	232
585.885	222
585.886	242
585.887	216
585.888	270
585.889	262
585.89	234
585.891	212
585.892	224
585.893	264
585.894	246
585.895	262
585.896	282
585.897	190
585.898	218
585.899	212
585.9	234
