Record Length,2500,Points,-6.80000056E-3,400.00000596E-3,
Sample Interval,39.99999899E-6,s,-6.76000072E-3,800.000011921E-3,
Trigger Point,170.00001819,Samples,-6.72000041E-3,600.000023842E-3,
,,,-6.68000057E-3,800.000011921E-3,
,,,-6.64000073E-3,400.00000596E-3,
,,,-6.60000043E-3,800.000011921E-3,
Source,CH2,,-6.56000059E-3,600.000023842E-3,
Vertical Units,Volts,,-6.52000075E-3,800.000011921E-3,
Vertical Scale,5.00000007,,-6.48000045E-3,600.000023842E-3,
Vertical Offset,0,,-6.44000061E-3,800.000011921E-3,
Horizontal Units,s,,-6.40000077E-3,400.00000596E-3,
Horizontal Scale,9.999999747E-3,,-6.36000047E-3,800.000011921E-3,
Pt Fmt,Y,,-6.32000063E-3,600.000023842E-3,
Yzero,-2.1600000,,-6.28000079E-3,800.000011921E-3,
Probe Atten,10.0000000,,-6.24000048E-3,600.000023842E-3,
,,,-6.20000064E-3,800.000011921E-3,
Note,TDS 2022B - 5:49:23 PM   4/8/2025,,-6.16000034E-3,400.00000596E-3,
,,,-6.12000050E-3,600.000023842E-3,
,,,-6.08000066E-3,400.00000596E-3,
,,,-6.04000036E-3,800.000011921E-3,
,,,-6.00000052E-3,600.000023842E-3,
,,,-5.96000068E-3,800.000011921E-3,
,,,-5.92000037E-3,400.00000596E-3,
,,,-5.88000054E-3,800.000011921E-3,
,,,-5.84000070E-3,400.00000596E-3,
,,,-5.80000039E-3,800.000011921E-3,
,,,-5.76000055E-3,400.00000596E-3,
,,,-5.72000071E-3,800.000011921E-3,
,,,-5.68000041E-3,600.000023842E-3,
,,,-5.64000057E-3,800.000011921E-3,
,,,-5.60000073E-3,400.00000596E-3,
,,,-5.56000043E-3,800.000011921E-3,
,,,-5.52000059E-3,600.000023842E-3,
,,,-5.48000075E-3,800.000011921E-3,
,,,-5.44000044E-3,400.00000596E-3,
,,,-5.40000061E-3,800.000011921E-3,
,,,-5.36000077E-3,400.00000596E-3,
,,,-5.32000046E-3,800.000011921E-3,
,,,-5.28000062E-3,400.00000596E-3,
,,,-5.24000078E-3,800.000011921E-3,
,,,-5.20000048E-3,400.00000596E-3,
,,,-5.16000064E-3,800.000011921E-3,
,,,-5.12000080E-3,600.000023842E-3,
,,,-5.08000050E-3,800.000011921E-3,
,,,-5.04000066E-3,600.000023842E-3,
,,,-5.00000082E-3,800.000011921E-3,
,,,-4.96000051E-3,600.000023842E-3,
,,,-4.92000068E-3,800.000011921E-3,
,,,-4.88000084E-3,600.000023842E-3,
,,,-4.84000053E-3,800.000011921E-3,
,,,-4.80000069E-3,600.000023842E-3,
,,,-4.76000039E-3,1.000000,
,,,-4.72000055E-3,400.00000596E-3,
,,,-4.68000071E-3,800.000011921E-3,
,,,-4.64000041E-3,600.000023842E-3,
,,,-4.60000057E-3,800.000011921E-3,
,,,-4.56000073E-3,400.00000596E-3,
,,,-4.52000042E-3,800.000011921E-3,
,,,-4.48000059E-3,400.00000596E-3,
,,,-4.44000075E-3,800.000011921E-3,
,,,-4.40000044E-3,600.000023842E-3,
,,,-4.36000060E-3,800.000011921E-3,
,,,-4.32000076E-3,400.00000596E-3,
,,,-4.28000046E-3,800.000011921E-3,
,,,-4.24000062E-3,400.00000596E-3,
,,,-4.20000078E-3,800.000011921E-3,
,,,-4.16000048E-3,400.00000596E-3,
,,,-4.12000064E-3,800.000011921E-3,
,,,-4.08000080E-3,400.00000596E-3,
,,,-4.04000049E-3,800.000011921E-3,
,,,-4.00000066E-3,600.000023842E-3,
,,,-3.96000082E-3,800.000011921E-3,
,,,-3.92000051E-3,600.000023842E-3,
,,,-3.88000067E-3,800.000011921E-3,
,,,-3.84000060E-3,600.000023842E-3,
,,,-3.80000053E-3,800.000011921E-3,
,,,-3.76000069E-3,400.00000596E-3,
,,,-3.72000062E-3,800.000011921E-3,
,,,-3.68000055E-3,600.000023842E-3,
,,,-3.64000071E-3,800.000011921E-3,
,,,-3.60000064E-3,600.000023842E-3,
,,,-3.56000056E-3,800.000011921E-3,
,,,-3.52000073E-3,600.000023842E-3,
,,,-3.48000065E-3,600.000023842E-3,
,,,-3.44000058E-3,400.00000596E-3,
,,,-3.40000074E-3,800.000011921E-3,
,,,-3.36000067E-3,400.00000596E-3,
,,,-3.32000060E-3,800.000011921E-3,
,,,-3.28000076E-3,400.00000596E-3,
,,,-3.24000069E-3,800.000011921E-3,
,,,-3.20000062E-3,600.000023842E-3,
,,,-3.16000055E-3,800.000011921E-3,
,,,-3.12000071E-3,600.000023842E-3,
,,,-3.08000064E-3,800.000011921E-3,
,,,-3.04000056E-3,600.000023842E-3,
,,,-3.00000072E-3,800.000011921E-3,
,,,-2.96000065E-3,400.00000596E-3,
,,,-2.92000058E-3,800.000011921E-3,
,,,-2.88000074E-3,600.000023842E-3,
,,,-2.84000067E-3,800.000011921E-3,
,,,-2.80000060E-3,400.00000596E-3,
,,,-2.76000076E-3,800.000011921E-3,
,,,-2.72000069E-3,400.00000596E-3,
,,,-2.6800006E-3,600.000023842E-3,
,,,-2.6400005E-3,400.00000596E-3,
,,,-2.6000007E-3,800.000011921E-3,
,,,-2.5600006E-3,600.000023842E-3,
,,,-2.5200006E-3,800.000011921E-3,
,,,-2.4800007E-3,400.00000596E-3,
,,,-2.4400007E-3,800.000011921E-3,
,,,-2.4000006E-3,400.00000596E-3,
,,,-2.3600007E-3,800.000011921E-3,
